time,UGABPOA1IRR
2018-01-11 18:00:00+00:00,156.25391249999998
2018-01-11 19:00:00+00:00,87.27033333333361
2018-01-11 20:00:00+00:00,59.68445972222229
2018-01-11 21:00:00+00:00,55.76607777777786
2018-01-11 22:00:00+00:00,28.70271666666665
2018-01-11 23:00:00+00:00,0.0
2018-01-12 00:00:00+00:00,0.0
2018-01-12 01:00:00+00:00,-0.010048611111111112
2018-01-12 02:00:00+00:00,0.0
2018-01-12 03:00:00+00:00,-0.021125
2018-01-12 04:00:00+00:00,-0.011591666666666667
2018-01-12 05:00:00+00:00,-0.04433611111111112
2018-01-12 06:00:00+00:00,0.0
2018-01-12 07:00:00+00:00,-0.010558333333333334
2018-01-12 08:00:00+00:00,0.0
2018-01-12 09:00:00+00:00,0.0
2018-01-12 10:00:00+00:00,0.0
2018-01-12 11:00:00+00:00,0.0
2018-01-12 12:00:00+00:00,0.23522083333333324
2018-01-12 13:00:00+00:00,13.843931944444467
2018-01-12 14:00:00+00:00,24.964084722222232
2018-01-12 15:00:00+00:00,20.67668194444441
2018-01-12 16:00:00+00:00,72.5993083333334
2018-01-12 17:00:00+00:00,148.06760416666688
2018-01-12 18:00:00+00:00,75.97163888888902
2018-01-12 19:00:00+00:00,49.287724999999874
2018-01-12 20:00:00+00:00,41.79168333333335
2018-01-12 21:00:00+00:00,131.64517638888904
2018-01-12 22:00:00+00:00,21.642144444444387
2018-01-12 23:00:00+00:00,0.0
2018-01-13 00:00:00+00:00,-0.010558333333333334
2018-01-13 01:00:00+00:00,0.0
2018-01-13 02:00:00+00:00,-0.009983333333333334
2018-01-13 03:00:00+00:00,0.0
2018-01-13 04:00:00+00:00,0.0
2018-01-13 05:00:00+00:00,0.0
2018-01-13 06:00:00+00:00,0.0
2018-01-13 07:00:00+00:00,0.0
2018-01-13 08:00:00+00:00,0.0
2018-01-13 09:00:00+00:00,0.0
2018-01-13 10:00:00+00:00,0.0
2018-01-13 11:00:00+00:00,0.0
2018-01-13 12:00:00+00:00,2.8273930555555546
2018-01-13 13:00:00+00:00,165.58618472222207
2018-01-13 14:00:00+00:00,418.492491666667
2018-01-13 15:00:00+00:00,642.0538722222227
2018-01-13 16:00:00+00:00,806.6012694444423
2018-01-13 17:00:00+00:00,900.872281944445
2018-01-13 18:00:00+00:00,912.9729000000021
2018-01-13 19:00:00+00:00,843.5808944444466
2018-01-13 20:00:00+00:00,688.6765666666673
2018-01-13 21:00:00+00:00,448.81630000000047
2018-01-13 22:00:00+00:00,84.84464861111101
2018-01-13 23:00:00+00:00,0.0
2018-01-14 00:00:00+00:00,0.0
