time,UGAAPOA1IRR,UGABPOA1IRR,UGAEPOA1IRR
2018-01-04T07:00:00+00:00,0.0,0.0,0.0
2018-01-04T08:00:00+00:00,0.0,0.0,-0.008905555555555555
2018-01-04T09:00:00+00:00,0.0,0.0,0.0
2018-01-04T10:00:00+00:00,0.0,0.0,0.0
2018-01-04T11:00:00+00:00,0.0,-0.012530555555555555,0.0
2018-01-04T12:00:00+00:00,4.932193055555557,2.8251402777777743,2.456136111111111
2018-01-04T13:00:00+00:00,503.2695708333331,167.03245694444436,346.35932222222226
2018-01-04T14:00:00+00:00,885.0768111111117,417.878255555555,607.4343027777761
2018-01-04T15:00:00+00:00,1016.5433749999977,640.3359041666663,672.8849263888889
2018-01-04T16:00:00+00:00,1074.2082430555506,806.8621180555549,636.3469541666658
2018-01-04T17:00:00+00:00,1091.2447916666677,895.4123291666697,607.5579749999993
2018-01-04T18:00:00+00:00,1086.9043486111116,904.7059166666658,622.7540569444429
2018-01-04T19:00:00+00:00,1044.112086111112,821.8458875000001,657.2571680555602
2018-01-04T20:00:00+00:00,941.8040902777777,651.2968958333332,637.9614458333376
2018-01-04T21:00:00+00:00,714.7531237830311,401.9490458970798,290.79175243393473
2018-01-04T22:00:00+00:00,165.55051666666688,52.305586111111225,8.844584722222246
2018-01-04T23:00:00+00:00,0.0,0.0,0.0
2018-01-05T00:00:00+00:00,0.0,0.0,-0.008906944444444445
2018-01-05T01:00:00+00:00,-0.009215277777777777,0.0,0.0
2018-01-05T02:00:00+00:00,0.0,0.0,0.0
2018-01-05T03:00:00+00:00,0.0,-0.006265277777777778,0.0
2018-01-05T04:00:00+00:00,0.0,0.0,0.0
2018-01-05T05:00:00+00:00,-0.009169444444444445,0.0,0.0
2018-01-05T06:00:00+00:00,0.0,0.0,0.0
2018-01-05T07:00:00+00:00,0.0,0.0,0.0
2018-01-05T08:00:00+00:00,0.0,0.0,0.0
2018-01-05T09:00:00+00:00,0.0,0.0,0.0
2018-01-05T10:00:00+00:00,0.0,0.0,0.0
2018-01-05T11:00:00+00:00,0.0,0.0,0.0
2018-01-05T12:00:00+00:00,4.429186111111111,2.8515166666666625,2.7558388888888867
2018-01-05T13:00:00+00:00,501.2628694444447,164.5463930555556,344.53407916666646
2018-01-05T14:00:00+00:00,881.8834458333305,413.7393541666666,605.4396208333329
2018-01-05T15:00:00+00:00,1008.8549013888872,634.3102333333329,669.5690541666665
2018-01-05T16:00:00+00:00,1058.5273680555583,794.9080375000007,630.5948652777784
2018-01-05T17:00:00+00:00,1076.288727777779,883.8733000000009,600.6061194444442
2018-01-05T18:00:00+00:00,1069.7499333333335,891.302373611112,613.7550263888883
2018-01-05T19:00:00+00:00,1031.7141472222208,812.7560208333322,650.101633333331
2018-01-05T20:00:00+00:00,944.9775902777783,652.8716347222221,641.7150680555577
2018-01-05T21:00:00+00:00,720.6004291666668,403.4481249999998,297.011509722222
2018-01-05T22:00:00+00:00,168.20886249999987,52.711618055555626,9.41638611111113
2018-01-05T23:00:00+00:00,0.0,0.0,0.0
2018-01-06T00:00:00+00:00,0.0,0.0,0.0
2018-01-06T01:00:00+00:00,0.0,0.0,0.0
2018-01-06T02:00:00+00:00,0.0,0.0,0.0
2018-01-06T03:00:00+00:00,0.0,0.0,-0.0068375
2018-01-06T04:00:00+00:00,0.0,0.0,0.0
2018-01-06T05:00:00+00:00,0.0,0.0,0.0
2018-01-06T06:00:00+00:00,0.0,0.0,0.0
2018-01-06T07:00:00+00:00,0.0,0.0,0.0
2018-01-06T08:00:00+00:00,0.0,0.0,0.0
2018-01-06T09:00:00+00:00,0.0,-0.006265277777777778,0.0
2018-01-06T10:00:00+00:00,0.0,0.0,0.0
2018-01-06T11:00:00+00:00,0.0,0.0,0.0
2018-01-06T12:00:00+00:00,4.03155277777778,3.063909722222217,2.6173069444444472
2018-01-06T13:00:00+00:00,516.0100777777772,169.06982638888906,354.0784819444439
2018-01-06T14:00:00+00:00,889.6106652777786,417.44189305555517,609.0066472222213
2018-01-06T15:00:00+00:00,1045.6398486111118,655.0432847222207,693.2378375000003
2018-01-06T16:00:00+00:00,1095.4574138888893,821.8682777777763,652.0830041666646
2018-01-06T17:00:00+00:00,1105.754025,908.9339472222221,619.0509416666729
2018-01-06T18:00:00+00:00,1096.8414347222217,916.5483458333341,631.7642194444423
2018-01-06T19:00:00+00:00,1057.952244444445,836.3825444444446,669.5982916666604
2018-01-06T20:00:00+00:00,969.3844638888903,672.8049958333337,663.7532694444444
2018-01-06T21:00:00+00:00,759.0149111111111,426.6135972222219,318.79152916666675
2018-01-06T22:00:00+00:00,193.91250833333334,57.692284722222375,10.036283333333321
2018-01-06T23:00:00+00:00,0.0,0.0,0.0
2018-01-07T00:00:00+00:00,0.0,0.0,0.0
2018-01-07T01:00:00+00:00,0.0,0.0,0.0
2018-01-07T02:00:00+00:00,0.0,0.0,0.0
2018-01-07T03:00:00+00:00,0.0,0.0,0.0
2018-01-07T04:00:00+00:00,0.0,0.0,0.0
2018-01-07T05:00:00+00:00,0.0,0.0,0.0
2018-01-07T06:00:00+00:00,0.0,0.0,0.0
2018-01-07T07:00:00+00:00,0.0,0.0,0.0
2018-01-07T08:00:00+00:00,0.0,0.0,0.0
2018-01-07T09:00:00+00:00,0.0,0.0,0.0
2018-01-07T10:00:00+00:00,0.0,0.0,0.0
2018-01-07T11:00:00+00:00,0.0,0.0,0.0
2018-01-07T12:00:00+00:00,3.684545833333333,3.1212041666666597,2.6553875000000047
2018-01-07T13:00:00+00:00,526.9143361111103,177.7338902777778,364.69872222222216
2018-01-07T14:00:00+00:00,854.7169499999995,411.0535319444448,595.1749624999991
2018-01-07T15:00:00+00:00,917.3625027777781,596.8936625,634.2008833333332
2018-01-07T16:00:00+00:00,895.5381861111133,701.1828694444448,564.1999916666664
2018-01-07T17:00:00+00:00,816.1960083333329,705.6145361111105,511.857461111111
2018-01-07T18:00:00+00:00,938.3065125000013,807.4927277777779,577.3308597222228
2018-01-07T19:00:00+00:00,959.9252444444447,771.0427749999994,614.8957583333347
2018-01-07T20:00:00+00:00,659.6214569444443,493.78680833333345,465.3681527777779
2018-01-07T21:00:00+00:00,172.45610972222218,135.24642777777797,118.69451388888864
2018-01-07T22:00:00+00:00,48.27392222222216,21.412748611111105,10.393011111111132
2018-01-07T23:00:00+00:00,0.0,0.0,0.0
2018-01-08T00:00:00+00:00,0.0,-0.004284722222222222,0.0
2018-01-08T01:00:00+00:00,0.0,0.0,0.0
2018-01-08T02:00:00+00:00,0.0,0.0,0.0
2018-01-08T03:00:00+00:00,0.0,0.0,0.0
2018-01-08T04:00:00+00:00,0.0,0.0,0.0
2018-01-08T05:00:00+00:00,0.0,0.0,0.0
2018-01-08T06:00:00+00:00,0.0,0.0,0.0
2018-01-08T07:00:00+00:00,0.0,0.0,0.0
2018-01-08T08:00:00+00:00,0.0,0.0,-0.004830555555555556
2018-01-08T09:00:00+00:00,0.0,-0.006483333333333333,0.0
2018-01-08T10:00:00+00:00,0.0,0.0,-0.004830555555555556
2018-01-08T11:00:00+00:00,0.0,0.0,0.0
2018-01-08T12:00:00+00:00,0.012876388888888887,0.6455652777777782,0.3794958333333332
2018-01-08T13:00:00+00:00,13.305443055555578,23.655263888888875,20.48825833333325
2018-01-08T14:00:00+00:00,74.82612500000022,104.85178750000038,88.93758194444531
2018-01-08T15:00:00+00:00,152.4574402777776,198.48219444444425,175.99160833333374
2018-01-08T16:00:00+00:00,190.20481111111104,227.82779444444472,217.77150555555542
2018-01-08T17:00:00+00:00,88.8573305555558,118.89479027777772,124.38372083333303
2018-01-08T18:00:00+00:00,119.21773472222243,159.64344166666714,155.1709250000012
2018-01-08T19:00:00+00:00,85.15408888888898,122.07967083333325,107.96130138888952
2018-01-08T20:00:00+00:00,44.83850277777786,69.51420972222179,56.949841666666785
2018-01-08T21:00:00+00:00,15.521331944444414,27.101651388888804,25.49073749999993
2018-01-08T22:00:00+00:00,0.4675847222222221,2.6566694444444447,1.9880444444444427
2018-01-08T23:00:00+00:00,0.0,0.0,0.0
2018-01-09T00:00:00+00:00,0.0,0.0,0.0
2018-01-09T01:00:00+00:00,0.0,-0.011019444444444445,0.0
2018-01-09T02:00:00+00:00,0.0,0.0,0.0
2018-01-09T03:00:00+00:00,-0.009306944444444444,0.0,0.0
2018-01-09T04:00:00+00:00,0.0,0.0,0.0
2018-01-09T05:00:00+00:00,0.0,0.0,0.0
2018-01-09T06:00:00+00:00,0.0,0.0,0.0
2018-01-09T07:00:00+00:00,0.0,0.0,0.0
2018-01-09T08:00:00+00:00,0.0,0.0,0.0
2018-01-09T09:00:00+00:00,0.0,0.0,0.0
2018-01-09T10:00:00+00:00,-0.006172222222222222,0.0,0.0
2018-01-09T11:00:00+00:00,0.0,0.0,0.0
2018-01-09T12:00:00+00:00,1.9871708333333342,2.1514486111111117,2.267261111111116
2018-01-09T13:00:00+00:00,201.90700561797757,102.04208096590915,167.07142958748253
2018-01-09T14:00:00+00:00,834.1932083333328,394.7493500000005,582.4932736111099
2018-01-09T15:00:00+00:00,937.9150125000007,597.7376916666666,637.6483347222172
2018-01-09T16:00:00+00:00,587.2448597222223,493.51603472222166,428.2109527777783
2018-01-09T17:00:00+00:00,818.1994680555562,707.0564055555556,508.2365277777763
2018-01-09T18:00:00+00:00,984.6168944444433,856.1969611111116,603.548686111109
2018-01-09T19:00:00+00:00,772.7758319444445,627.130884722223,512.1762361111104
2018-01-09T20:00:00+00:00,897.5527430555567,628.132895833333,626.142529166666
2018-01-09T21:00:00+00:00,625.3978416666662,365.74462777777694,311.75928194444384
2018-01-09T22:00:00+00:00,163.70526111111096,57.13018333333348,19.575244444444415
2018-01-09T23:00:00+00:00,0.0,-0.006416666666666667,0.0
2018-01-10T00:00:00+00:00,0.0,0.0,0.0
2018-01-10T01:00:00+00:00,0.0,0.0,0.0
2018-01-10T02:00:00+00:00,0.0,0.0,0.0
2018-01-10T03:00:00+00:00,0.0,0.0,-0.0033402777777777775
2018-01-10T04:00:00+00:00,0.0,0.0,0.0
2018-01-10T05:00:00+00:00,0.0,-0.0022708333333333335,0.0
2018-01-10T06:00:00+00:00,0.0,-0.0022638888888888886,0.0
2018-01-10T07:00:00+00:00,0.0,0.0,0.0
2018-01-10T08:00:00+00:00,0.0,0.0,0.0
2018-01-10T09:00:00+00:00,0.0,0.0,0.0
2018-01-10T10:00:00+00:00,0.0,0.0,0.0
2018-01-10T11:00:00+00:00,0.0,0.0,0.0
2018-01-10T12:00:00+00:00,0.021163888888888885,0.9728416666666674,0.6853611111111108
2018-01-10T13:00:00+00:00,15.282870833333368,26.101187499999924,22.634794444444324
2018-01-10T14:00:00+00:00,81.78418888888896,112.06217916666672,97.68079444444463
2018-01-10T15:00:00+00:00,101.66322638888884,145.14167916666668,125.23078333333439
2018-01-10T16:00:00+00:00,117.59146944444441,153.93022916666678,141.39640416666708
2018-01-10T17:00:00+00:00,448.19842638888855,447.8390569444447,380.3676652777781
2018-01-10T18:00:00+00:00,516.1505055555554,502.38650416666616,409.94841527777754
2018-01-10T19:00:00+00:00,261.2522152777781,289.5508736111117,239.23773055555546
2018-01-10T20:00:00+00:00,82.01741388888878,114.14231527777805,99.47791249999959
2018-01-10T21:00:00+00:00,47.32116527777777,66.41765694444433,65.08205277777809
2018-01-10T22:00:00+00:00,3.082527121001391,6.71971488178026,6.378667593880423
2018-01-10T23:00:00+00:00,0.0,0.0,0.0
2018-01-11T00:00:00+00:00,-0.008308333333333334,0.0,0.0
2018-01-11T01:00:00+00:00,0.0,0.0,0.0
2018-01-11T02:00:00+00:00,0.0,0.0,0.0
2018-01-11T03:00:00+00:00,-0.020794444444444445,0.0,0.0
2018-01-11T04:00:00+00:00,0.0,0.0,0.0
2018-01-11T05:00:00+00:00,0.0,0.0,0.0
2018-01-11T06:00:00+00:00,0.0,0.0,0.0
2018-01-11T07:00:00+00:00,0.0,0.0,0.0
2018-01-11T08:00:00+00:00,0.0,0.0,0.0
2018-01-11T09:00:00+00:00,0.0,0.0,0.0
2018-01-11T10:00:00+00:00,0.0,0.0,0.0
2018-01-11T11:00:00+00:00,0.0,0.0,0.0
2018-01-11T12:00:00+00:00,0.0,0.14439722222222218,0.012694444444444446
2018-01-11T13:00:00+00:00,3.1831944444444438,10.786766666666619,7.440647222222235
2018-01-11T14:00:00+00:00,23.136783333333305,40.64414583333342,31.999034722222152
2018-01-11T15:00:00+00:00,37.768811111111056,61.03095555555551,49.74245000000022
2018-01-11T16:00:00+00:00,64.61561111111119,90.43166250000014,88.0322333333333
2018-01-11T17:00:00+00:00,76.46330694444455,101.00389444444421,107.58220694444447
2018-01-11T18:00:00+00:00,119.34708333333343,156.25391249999996,157.57189583333314
2018-01-11T19:00:00+00:00,61.53495833333356,87.27033333333361,77.0417180555561
2018-01-11T20:00:00+00:00,39.80360694444426,59.68445972222229,50.267524999999864
2018-01-11T21:00:00+00:00,42.29794722222223,55.76607777777786,56.17042499999975
2018-01-11T22:00:00+00:00,25.529011111111124,28.70271666666665,28.154526388889078
2018-01-11T23:00:00+00:00,0.0,0.0,0.0
2018-01-12T00:00:00+00:00,0.0,0.0,0.0
2018-01-12T01:00:00+00:00,0.0,-0.010048611111111112,0.0
2018-01-12T02:00:00+00:00,0.0,0.0,0.0
2018-01-12T03:00:00+00:00,0.0,-0.021125,0.0
2018-01-12T04:00:00+00:00,0.0,-0.011591666666666667,0.0
2018-01-12T05:00:00+00:00,0.0,-0.04433611111111112,0.0
2018-01-12T06:00:00+00:00,-0.013483333333333333,0.0,0.0
2018-01-12T07:00:00+00:00,0.0,-0.010558333333333334,0.0
2018-01-12T08:00:00+00:00,0.0,0.0,-0.018177777777777775
2018-01-12T09:00:00+00:00,0.0,0.0,0.0
2018-01-12T10:00:00+00:00,0.0,0.0,0.0
2018-01-12T11:00:00+00:00,0.0,0.0,0.0
2018-01-12T12:00:00+00:00,0.08724722222222216,0.23522083333333324,0.39230416666666656
2018-01-12T13:00:00+00:00,6.997311111111109,13.843931944444467,13.147872222222075
2018-01-12T14:00:00+00:00,15.649515277777798,24.964084722222232,21.172711111110914
2018-01-12T15:00:00+00:00,11.683211111111122,20.67668194444441,15.511504166666507
2018-01-12T16:00:00+00:00,54.22311111111116,72.5993083333334,69.50958472222212
2018-01-12T17:00:00+00:00,119.01504305555538,148.06760416666688,153.4905111111111
2018-01-12T18:00:00+00:00,57.021812500000095,75.97163888888902,77.30159305555566
2018-01-12T19:00:00+00:00,34.73570555555569,49.287724999999874,43.45045833333332
2018-01-12T20:00:00+00:00,29.067826388888868,41.79168333333335,35.68087222222225
2018-01-12T21:00:00+00:00,165.66802777777778,131.64517638888904,105.68995555555537
2018-01-12T22:00:00+00:00,32.903476388888976,21.642144444444387,13.63166111111099
2018-01-12T23:00:00+00:00,0.0,0.0,0.0
2018-01-13T00:00:00+00:00,0.0,-0.010558333333333334,0.0
2018-01-13T01:00:00+00:00,0.0,0.0,0.0
2018-01-13T02:00:00+00:00,0.0,-0.009983333333333334,0.0
2018-01-13T03:00:00+00:00,0.0,0.0,0.0
2018-01-13T04:00:00+00:00,0.0,0.0,0.0
2018-01-13T05:00:00+00:00,0.0,0.0,0.0
2018-01-13T06:00:00+00:00,0.0,0.0,0.0
2018-01-13T07:00:00+00:00,0.0,0.0,0.0
2018-01-13T08:00:00+00:00,0.0,0.0,0.0
2018-01-13T09:00:00+00:00,0.0,0.0,0.0
2018-01-13T10:00:00+00:00,0.0,0.0,0.0
2018-01-13T11:00:00+00:00,0.0,0.0,0.0
2018-01-13T12:00:00+00:00,3.130155555555557,2.8273930555555546,2.4093499999999985
2018-01-13T13:00:00+00:00,558.4173277777779,165.58618472222207,368.6892861111118
2018-01-13T14:00:00+00:00,901.3733819444436,418.492491666667,632.2299124999985
2018-01-13T15:00:00+00:00,1019.6991597222224,642.0538722222227,693.9142138888947
