time,UGAAPOA1IRR,UGABPOA1IRR,UGAEPOA1IRR
2017-01-01T00:00:00+00:00,0.0,0.0,0.0
2017-01-01T01:00:00+00:00,0.0,0.0,0.0
2017-01-01T02:00:00+00:00,0.0,0.0,0.0
2017-01-01T03:00:00+00:00,0.0,0.0,0.0
2017-01-01T04:00:00+00:00,0.0,0.0,0.0
2017-01-01T05:00:00+00:00,-0.0096875,0.0,0.0
2017-01-01T06:00:00+00:00,0.0,0.0,0.0
2017-01-01T07:00:00+00:00,0.0,0.0,0.0
2017-01-01T08:00:00+00:00,0.0,0.0,0.0
2017-01-01T09:00:00+00:00,0.0,0.0,0.0
2017-01-01T10:00:00+00:00,0.0,0.0,0.0
2017-01-01T11:00:00+00:00,0.0,0.0,0.0
2017-01-01T12:00:00+00:00,0.0,-0.0240126582278481,0.0
2017-01-01T13:00:00+00:00,0.36320706260032104,1.475593900481541,3.4677367576244027
2017-01-01T14:00:00+00:00,7.459193825042899,13.861499142367082,12.224655231560902
2017-01-01T15:00:00+00:00,16.153308873720103,25.58162286689418,22.1186774744025
2017-01-01T16:00:00+00:00,28.44806776859504,40.821314049586846,40.145651239669625
2017-01-01T17:00:00+00:00,43.50059999999998,58.64023888888892,63.60909861111144
2017-01-01T18:00:00+00:00,52.42798888888882,72.65185972222206,73.43719027777789
2017-01-01T19:00:00+00:00,30.676233333333343,46.010584722222234,39.78931805555536
2017-01-01T20:00:00+00:00,22.66591388888877,34.80066388888894,29.44048055555534
2017-01-01T21:00:00+00:00,2.461125000000004,5.395895833333319,5.952008333333311
2017-01-01T22:00:00+00:00,0.0,0.01077361111111111,0.11289583333333336
2017-01-01T23:00:00+00:00,0.0,0.0,0.0
2017-01-02T00:00:00+00:00,0.0,0.0,0.0
2017-01-02T01:00:00+00:00,0.0,0.0,-0.009063888888888889
2017-01-02T02:00:00+00:00,0.0,0.0,0.0
2017-01-02T03:00:00+00:00,0.0,0.0,0.0
2017-01-02T04:00:00+00:00,0.0,0.0,0.0
2017-01-02T05:00:00+00:00,0.0,0.0,0.0
2017-01-02T06:00:00+00:00,0.0,0.0,0.0
2017-01-02T07:00:00+00:00,0.0,0.0,0.0
2017-01-02T08:00:00+00:00,0.0,0.0,0.0
2017-01-02T09:00:00+00:00,0.0,0.0,0.0
2017-01-02T10:00:00+00:00,0.0,0.0,0.0
2017-01-02T11:00:00+00:00,0.0,0.0,0.0
2017-01-02T12:00:00+00:00,0.0,0.0,0.0
2017-01-02T13:00:00+00:00,5.2541708333333395,9.013338888888889,8.681437500000012
2017-01-02T14:00:00+00:00,24.065523611111136,37.12839027777765,31.640131944444242
2017-01-02T15:00:00+00:00,32.87941527777788,49.92643194444454,43.042677777777655
2017-01-02T16:00:00+00:00,30.668775000000092,43.91107638888895,43.1317569444444
2017-01-02T17:00:00+00:00,20.346684722222218,28.479043055555586,31.782801388888775
2017-01-02T18:00:00+00:00,31.187175000000046,42.96507083333334,43.31714305555526
2017-01-02T19:00:00+00:00,46.73102638888887,67.2671458333336,59.11250000000018
2017-01-02T20:00:00+00:00,37.50631527777787,55.843391666666655,47.11520833333308
2017-01-02T21:00:00+00:00,11.237477777777743,17.454809722222244,18.95285694444433
2017-01-02T22:00:00+00:00,0.0,0.0,0.018313888888888893
2017-01-02T23:00:00+00:00,0.0,0.0,0.0
2017-01-03T00:00:00+00:00,0.0,0.0,0.0
2017-01-03T01:00:00+00:00,0.0,0.0,0.0
2017-01-03T02:00:00+00:00,0.0,0.0,0.0
2017-01-03T03:00:00+00:00,0.0,0.0,0.0
2017-01-03T04:00:00+00:00,0.0,0.0,0.0
2017-01-03T05:00:00+00:00,-0.006219444444444444,0.0,0.0
2017-01-03T06:00:00+00:00,0.0,0.0,0.0
2017-01-03T07:00:00+00:00,0.0,0.0,0.0
2017-01-03T08:00:00+00:00,-0.010423611111111111,0.0,0.0
2017-01-03T09:00:00+00:00,0.0,0.0,0.0
2017-01-03T10:00:00+00:00,-0.010398611111111112,0.0,0.0
2017-01-03T11:00:00+00:00,0.0,0.0,0.0
2017-01-03T12:00:00+00:00,0.6440138888888892,0.8071999999999998,0.8350833333333327
2017-01-03T13:00:00+00:00,17.60068749999997,23.720919444444416,22.704655555555448
2017-01-03T14:00:00+00:00,51.01868888888902,66.2714388888887,59.53370555555564
2017-01-03T15:00:00+00:00,221.4216541666665,216.0796208333333,195.87157777777747
2017-01-03T16:00:00+00:00,221.68747499999932,212.14276944444472,193.49705694444447
2017-01-03T17:00:00+00:00,94.80678720445071,118.47186230876198,122.00181223922094
2017-01-03T18:00:00+00:00,81.77472222222225,109.03231388888904,108.71634583333353
2017-01-03T19:00:00+00:00,96.09854166666666,116.57610555555559,97.89901111111095
